 # Re 	 CD 
 8300.2 	 1.26557e+010 
 8310.2 	 1.27112e+010 
 8320.2 	 1.27669e+010 
 8330.2 	 1.28226e+010 
 8340.2 	 1.28786e+010 
 8350.2 	 1.29347e+010 
 8360.2 	 1.29909e+010 
 8370.2 	 1.30473e+010 
 8380.2 	 1.31038e+010 
 8390.2 	 1.31605e+010 
 8400.2 	 1.32173e+010 
 8410.2 	 1.32742e+010 
 8420.2 	 1.33313e+010 
 8430.2 	 1.33886e+010 
 8440.2 	 1.3446e+010 
 8450.2 	 1.35035e+010 
 8460.2 	 1.35612e+010 
 8470.2 	 1.36191e+010 
 8480.2 	 1.3677e+010 
 8490.2 	 1.37352e+010 
 8500.2 	 1.37934e+010 
 8510.2 	 1.38518e+010 
 8520.2 	 1.39104e+010 
 8530.2 	 1.39691e+010 
 8540.2 	 1.40279e+010 
 8550.2 	 1.40869e+010 
 8560.2 	 1.41461e+010 
 8570.2 	 1.42054e+010 
 8580.2 	 1.42648e+010 
 8590.2 	 1.43244e+010 
 8600.2 	 1.43841e+010 
 8610.2 	 1.4444e+010 
 8620.2 	 1.4504e+010 
 8630.2 	 1.45641e+010 
 8640.2 	 1.46244e+010 
 8650.2 	 1.46849e+010 
 8660.2 	 1.47455e+010 
 8670.2 	 1.48062e+010 
 8680.2 	 1.48671e+010 
 8690.2 	 1.49281e+010 
 8700.2 	 1.49893e+010 
 8710.2 	 1.50506e+010 
 8720.2 	 1.5112e+010 
 8730.2 	 1.51736e+010 
 8740.2 	 1.52354e+010 
 8750.2 	 1.52973e+010 
 8760.2 	 1.53593e+010 
 8770.2 	 1.54215e+010 
 8780.2 	 1.54838e+010 
 8790.2 	 1.55463e+010 
 8800.2 	 1.56089e+010 
 8810.2 	 1.56717e+010 
 8820.2 	 1.57346e+010 
 8830.2 	 1.57976e+010 
 8840.2 	 1.58608e+010 
 8850.2 	 1.59241e+010 
 8860.2 	 1.59876e+010 
 8870.2 	 1.60512e+010 
 8880.2 	 1.6115e+010 
 8890.2 	 1.61789e+010 
 8900.2 	 1.62429e+010 
 8910.2 	 1.63071e+010 
 8920.2 	 1.63715e+010 
 8930.2 	 1.6436e+010 
 8940.2 	 1.65006e+010 
 8950.2 	 1.65653e+010 
 8960.2 	 1.66303e+010 
 8970.2 	 1.66953e+010 
 8980.2 	 1.67605e+010 
 8990.2 	 1.68258e+010 
 9000.2 	 1.68913e+010 
 9010.2 	 1.69569e+010 
 9020.2 	 1.70227e+010 
 9030.2 	 1.70886e+010 
 9040.2 	 1.71547e+010 
 9050.2 	 1.72208e+010 
 9060.2 	 1.72872e+010 
 9070.2 	 1.73536e+010 
 9080.2 	 1.74203e+010 
 9090.2 	 1.7487e+010 
 9100.2 	 1.75539e+010 
 9110.2 	 1.7621e+010 
 9120.2 	 1.76881e+010 
 9130.2 	 1.77555e+010 
 9140.2 	 1.78229e+010 
 9150.2 	 1.78905e+010 
 9160.2 	 1.79583e+010 
 9170.2 	 1.80261e+010 
 9180.2 	 1.80942e+010 
 9190.2 	 1.81623e+010 
 9200.2 	 1.82306e+010 
 9210.2 	 1.82991e+010 
 9220.2 	 1.83677e+010 
 9230.2 	 1.84364e+010 
 9240.2 	 1.85052e+010 
 9250.2 	 1.85742e+010 
 9260.2 	 1.86434e+010 
 9270.2 	 1.87127e+010 
 9280.2 	 1.87821e+010 
 9290.2 	 1.88516e+010 
 9300.2 	 1.89213e+010 
 9310.2 	 1.89912e+010 
 9320.2 	 1.90612e+010 
 9330.2 	 1.91313e+010 
 9340.2 	 1.92015e+010 
 9350.2 	 1.92719e+010 
 9360.2 	 1.93424e+010 
 9370.2 	 1.94131e+010 
 9380.2 	 1.94839e+010 
 9390.2 	 1.95548e+010 
 9400.2 	 1.96259e+010 
 9410.2 	 1.96971e+010 
 9420.2 	 1.97685e+010 
 9430.2 	 1.984e+010 
 9440.2 	 1.99116e+010 
 9450.2 	 1.99833e+010 
 9460.2 	 2.00552e+010 
 9470.2 	 2.01273e+010 
 9480.2 	 2.01994e+010 
 9490.2 	 2.02717e+010 
 9500.2 	 2.03442e+010 
 9510.2 	 2.04167e+010 
 9520.2 	 2.04894e+010 
 9530.2 	 2.05623e+010 
 9540.2 	 2.06352e+010 
 9550.2 	 2.07084e+010 
 9560.2 	 2.07816e+010 
 9570.2 	 2.0855e+010 
 9580.2 	 2.09285e+010 
 9590.2 	 2.10021e+010 
 9600.2 	 2.10759e+010 
 9610.2 	 2.11498e+010 
 9620.2 	 2.12239e+010 
 9630.2 	 2.1298e+010 
 9640.2 	 2.13723e+010 
 9650.2 	 2.14468e+010 
 9660.2 	 2.15214e+010 
 9670.2 	 2.15961e+010 
 9680.2 	 2.16709e+010 
 9690.2 	 2.17459e+010 
 9700.2 	 2.1821e+010 
 9710.2 	 2.18962e+010 
 9720.2 	 2.19716e+010 
 9730.2 	 2.2047e+010 
 9740.2 	 2.21227e+010 
 9750.2 	 2.21984e+010 
 9760.2 	 2.22743e+010 
 9770.2 	 2.23503e+010 
 9780.2 	 2.24264e+010 
 9790.2 	 2.25027e+010 
 9800.2 	 2.25791e+010 
 9810.2 	 2.26556e+010 
 9820.2 	 2.27323e+010 
 9830.2 	 2.28091e+010 
 9840.2 	 2.2886e+010 
 9850.2 	 2.2963e+010 
 9860.2 	 2.30402e+010 
 9870.2 	 2.31175e+010 
 9880.2 	 2.31949e+010 
 9890.2 	 2.32724e+010 
 9900.2 	 2.33501e+010 
 9910.2 	 2.34279e+010 
 9920.2 	 2.35058e+010 
 9930.2 	 2.35839e+010 
 9940.2 	 2.3662e+010 
 9950.2 	 2.37403e+010 
 9960.2 	 2.38187e+010 
 9970.2 	 2.38973e+010 
 9980.2 	 2.3976e+010 
 9990.2 	 2.40548e+010 
 10000.2 	 2.41337e+010 
 10010.2 	 2.42127e+010 
 10020.2 	 2.42919e+010 
 10030.2 	 2.43712e+010 
 10040.2 	 2.44506e+010 
 10050.2 	 2.45301e+010 
 10060.2 	 2.46097e+010 
 10070.2 	 2.46895e+010 
 10080.2 	 2.47694e+010 
 10090.2 	 2.48494e+010 
 10100.2 	 2.49296e+010 
 10110.2 	 2.50098e+010 
 10120.2 	 2.50902e+010 
 10130.2 	 2.51707e+010 
 10140.2 	 2.52513e+010 
 10150.2 	 2.5332e+010 
 10160.2 	 2.54129e+010 
 10170.2 	 2.54938e+010 
 10180.2 	 2.55749e+010 
 10190.2 	 2.56561e+010 
 10200.2 	 2.57375e+010 
 10210.2 	 2.58189e+010 
 10220.2 	 2.59004e+010 
 10230.2 	 2.59821e+010 
 10240.2 	 2.60639e+010 
 10250.2 	 2.61458e+010 
 10260.2 	 2.62278e+010 
 10270.2 	 2.631e+010 
 10280.2 	 2.63922e+010 
 10290.2 	 2.64746e+010 
 10300.2 	 2.6557e+010 
 10310.2 	 2.66396e+010 
 10320.2 	 2.67223e+010 
 10330.2 	 2.68052e+010 
 10340.2 	 2.68881e+010 
 10350.2 	 2.69711e+010 
 10360.2 	 2.70543e+010 
 10370.2 	 2.71375e+010 
 10380.2 	 2.72209e+010 
 10390.2 	 2.73044e+010 
 10400.2 	 2.7388e+010 
 10410.2 	 2.74717e+010 
 10420.2 	 2.75555e+010 
 10430.2 	 2.76394e+010 
 10440.2 	 2.77235e+010 
 10450.2 	 2.78076e+010 
 10460.2 	 2.78918e+010 
 10470.2 	 2.79762e+010 
 10480.2 	 2.80607e+010 
 10490.2 	 2.81452e+010 
 10500.2 	 2.82299e+010 
 10510.2 	 2.83147e+010 
 10520.2 	 2.83996e+010 
 10530.2 	 2.84846e+010 
 10540.2 	 2.85697e+010 
 10550.2 	 2.86549e+010 
 10560.2 	 2.87402e+010 
 10570.2 	 2.88256e+010 
 10580.2 	 2.89111e+010 
 10590.2 	 2.89967e+010 
 10600.2 	 2.90824e+010 
 10610.2 	 2.91682e+010 
 10620.2 	 2.92542e+010 
 10630.2 	 2.93402e+010 
 10640.2 	 2.94263e+010 
 10650.2 	 2.95125e+010 
 10660.2 	 2.95989e+010 
 10670.2 	 2.96853e+010 
 10680.2 	 2.97718e+010 
 10690.2 	 2.98584e+010 
 10700.2 	 2.99451e+010 
 10710.2 	 3.0032e+010 
 10720.2 	 3.01189e+010 
 10730.2 	 3.02059e+010 
 10740.2 	 3.0293e+010 
 10750.2 	 3.03802e+010 
 10760.2 	 3.04675e+010 
 10770.2 	 3.05549e+010 
 10780.2 	 3.06424e+010 
 10790.2 	 3.073e+010 
 10800.2 	 3.08176e+010 
 10810.2 	 3.09054e+010 
 10820.2 	 3.09933e+010 
 10830.2 	 3.10812e+010 
 10840.2 	 3.11693e+010 
 10850.2 	 3.12574e+010 
 10860.2 	 3.13456e+010 
 10870.2 	 3.14339e+010 
 10880.2 	 3.15223e+010 
 10890.2 	 3.16108e+010 
 10900.2 	 3.16994e+010 
 10910.2 	 3.17881e+010 
 10920.2 	 3.18769e+010 
 10930.2 	 3.19657e+010 
 10940.2 	 3.20546e+010 
 10950.2 	 3.21437e+010 
 10960.2 	 3.22328e+010 
 10970.2 	 3.2322e+010 
 10980.2 	 3.24112e+010 
 10990.2 	 3.25006e+010 
 11000.2 	 3.259e+010 
 11010.2 	 3.26796e+010 
 11020.2 	 3.27692e+010 
 11030.2 	 3.28589e+010 
 11040.2 	 3.29487e+010 
 11050.2 	 3.30385e+010 
 11060.2 	 3.31284e+010 
 11070.2 	 3.32185e+010 
 11080.2 	 3.33086e+010 
 11090.2 	 3.33987e+010 
 11100.2 	 3.3489e+010 
 11110.2 	 3.35793e+010 
 11120.2 	 3.36697e+010 
 11130.2 	 3.37602e+010 
 11140.2 	 3.38508e+010 
 11150.2 	 3.39414e+010 
 11160.2 	 3.40321e+010 
 11170.2 	 3.41229e+010 
 11180.2 	 3.42138e+010 
 11190.2 	 3.43047e+010 
 11200.2 	 3.43958e+010 
 11210.2 	 3.44868e+010 
 11220.2 	 3.4578e+010 
 11230.2 	 3.46692e+010 
 11240.2 	 3.47605e+010 
 11250.2 	 3.48519e+010 
 11260.2 	 3.49433e+010 
 11270.2 	 3.50348e+010 
 11280.2 	 3.51264e+010 
 11290.2 	 3.52181e+010 
 11300.2 	 3.53098e+010 
 11310.2 	 3.54015e+010 
 11320.2 	 3.54934e+010 
 11330.2 	 3.55853e+010 
 11340.2 	 3.56773e+010 
 11350.2 	 3.57693e+010 
 11360.2 	 3.58614e+010 
 11370.2 	 3.59536e+010 
 11380.2 	 3.60458e+010 
 11390.2 	 3.61381e+010 
 11400.2 	 3.62305e+010 
 11410.2 	 3.63229e+010 
 11420.2 	 3.64154e+010 
 11430.2 	 3.65079e+010 
 11440.2 	 3.66005e+010 
 11450.2 	 3.66931e+010 
 11460.2 	 3.67858e+010 
 11470.2 	 3.68786e+010 
 11480.2 	 3.69714e+010 
 11490.2 	 3.70643e+010 
 11500.2 	 3.71572e+010 
 11510.2 	 3.72502e+010 
 11520.2 	 3.73433e+010 
 11530.2 	 3.74364e+010 
 11540.2 	 3.75295e+010 
 11550.2 	 3.76227e+010 
 11560.2 	 3.7716e+010 
 11570.2 	 3.78093e+010 
 11580.2 	 3.79026e+010 
 11590.2 	 3.7996e+010 
 11600.2 	 3.80895e+010 
 11610.2 	 3.8183e+010 
 11620.2 	 3.82765e+010 
 11630.2 	 3.83701e+010 
 11640.2 	 3.84638e+010 
 11650.2 	 3.85574e+010 
 11660.2 	 3.86512e+010 
 11670.2 	 3.87449e+010 
 11680.2 	 3.88388e+010 
 11690.2 	 3.89326e+010 
 11700.2 	 3.90265e+010 
 11710.2 	 3.91205e+010 
 11720.2 	 3.92144e+010 
 11730.2 	 3.93085e+010 
 11740.2 	 3.94025e+010 
 11750.2 	 3.94966e+010 
 11760.2 	 3.95908e+010 
 11770.2 	 3.96849e+010 
 11780.2 	 3.97792e+010 
 11790.2 	 3.98734e+010 
 11800.2 	 3.99677e+010 
 11810.2 	 4.0062e+010 
 11820.2 	 4.01563e+010 
 11830.2 	 4.02507e+010 
 11840.2 	 4.03451e+010 
 11850.2 	 4.04396e+010 
 11860.2 	 4.05341e+010 
 11870.2 	 4.06286e+010 
 11880.2 	 4.07231e+010 
 11890.2 	 4.08177e+010 
 11900.2 	 4.09123e+010 
 11910.2 	 4.10069e+010 
 11920.2 	 4.11015e+010 
 11930.2 	 4.11962e+010 
 11940.2 	 4.12909e+010 
 11950.2 	 4.13856e+010 
 11960.2 	 4.14804e+010 
 11970.2 	 4.15751e+010 
 11980.2 	 4.16699e+010 
 11990.2 	 4.17647e+010 
 12000.2 	 4.18595e+010 
 12010.2 	 4.19544e+010 
 12020.2 	 4.20492e+010 
 12030.2 	 4.21441e+010 
 12040.2 	 4.2239e+010 
 12050.2 	 4.23339e+010 
 12060.2 	 4.24289e+010 
 12070.2 	 4.25238e+010 
 12080.2 	 4.26188e+010 
 12090.2 	 4.27137e+010 
 12100.2 	 4.28087e+010 
 12110.2 	 4.29037e+010 
 12120.2 	 4.29987e+010 
 12130.2 	 4.30937e+010 
 12140.2 	 4.31888e+010 
 12150.2 	 4.32838e+010 
 12160.2 	 4.33788e+010 
 12170.2 	 4.34739e+010 
 12180.2 	 4.35689e+010 
 12190.2 	 4.3664e+010 
 12200.2 	 4.37591e+010 
 12210.2 	 4.38541e+010 
 12220.2 	 4.39492e+010 
 12230.2 	 4.40443e+010 
 12240.2 	 4.41393e+010 
 12250.2 	 4.42344e+010 
 12260.2 	 4.43295e+010 
 12270.2 	 4.44245e+010 
 12280.2 	 4.45196e+010 
 12290.2 	 4.46147e+010 
 12300.2 	 4.47097e+010 
 12310.2 	 4.48048e+010 
 12320.2 	 4.48998e+010 
 12330.2 	 4.49948e+010 
 12340.2 	 4.50899e+010 
 12350.2 	 4.51849e+010 
 12360.2 	 4.52799e+010 
 12370.2 	 4.53749e+010 
 12380.2 	 4.54699e+010 
 12390.2 	 4.55649e+010 
 12400.2 	 4.56598e+010 
 12410.2 	 4.57548e+010 
 12420.2 	 4.58497e+010 
 12430.2 	 4.59447e+010 
 12440.2 	 4.60396e+010 
 12450.2 	 4.61344e+010 
 12460.2 	 4.62293e+010 
 12470.2 	 4.63242e+010 
 12480.2 	 4.6419e+010 
 12490.2 	 4.65138e+010 
 12500.2 	 4.66086e+010 
 12510.2 	 4.67033e+010 
 12520.2 	 4.67981e+010 
 12530.2 	 4.68928e+010 
 12540.2 	 4.69875e+010 
 12550.2 	 4.70821e+010 
 12560.2 	 4.71768e+010 
 12570.2 	 4.72714e+010 
 12580.2 	 4.73659e+010 
 12590.2 	 4.74605e+010 
 12600.2 	 4.7555e+010 
 12610.2 	 4.76495e+010 
 12620.2 	 4.77439e+010 
 12630.2 	 4.78383e+010 
 12640.2 	 4.79327e+010 
 12650.2 	 4.80271e+010 
 12660.2 	 4.81214e+010 
 12670.2 	 4.82156e+010 
 12680.2 	 4.83099e+010 
 12690.2 	 4.84041e+010 
 12700.2 	 4.84982e+010 
 12710.2 	 4.85923e+010 
 12720.2 	 4.86864e+010 
 12730.2 	 4.87804e+010 
 12740.2 	 4.88744e+010 
 12750.2 	 4.89683e+010 
 12760.2 	 4.90622e+010 
 12770.2 	 4.9156e+010 
 12780.2 	 4.92498e+010 
 12790.2 	 4.93435e+010 
 12800.2 	 4.94372e+010 
 12810.2 	 4.95308e+010 
 12820.2 	 4.96244e+010 
 12830.2 	 4.97179e+010 
 12840.2 	 4.98114e+010 
 12850.2 	 4.99048e+010 
 12860.2 	 4.99982e+010 
 12870.2 	 5.00915e+010 
 12880.2 	 5.01847e+010 
 12890.2 	 5.02779e+010 
 12900.2 	 5.0371e+010 
 12910.2 	 5.0464e+010 
 12920.2 	 5.0557e+010 
 12930.2 	 5.065e+010 
 12940.2 	 5.07428e+010 
 12950.2 	 5.08356e+010 
 12960.2 	 5.09284e+010 
 12970.2 	 5.1021e+010 
 12980.2 	 5.11136e+010 
 12990.2 	 5.12061e+010 
 13000.2 	 5.12986e+010 
 13010.2 	 5.1391e+010 
 13020.2 	 5.14833e+010 
 13030.2 	 5.15755e+010 
 13040.2 	 5.16676e+010 
 13050.2 	 5.17597e+010 
 13060.2 	 5.18517e+010 
 13070.2 	 5.19436e+010 
 13080.2 	 5.20355e+010 
 13090.2 	 5.21272e+010 
 13100.2 	 5.22189e+010 
 13110.2 	 5.23105e+010 
 13120.2 	 5.2402e+010 
 13130.2 	 5.24934e+010 
 13140.2 	 5.25847e+010 
 13150.2 	 5.2676e+010 
 13160.2 	 5.27671e+010 
 13170.2 	 5.28582e+010 
 13180.2 	 5.29492e+010 
 13190.2 	 5.304e+010 
 13200.2 	 5.31308e+010 
 13210.2 	 5.32215e+010 
 13220.2 	 5.33121e+010 
 13230.2 	 5.34026e+010 
 13240.2 	 5.3493e+010 
 13250.2 	 5.35833e+010 
 13260.2 	 5.36735e+010 
 13270.2 	 5.37636e+010 
 13280.2 	 5.38536e+010 
 13290.2 	 5.39435e+010 
 13300.2 	 5.40333e+010 
 13310.2 	 5.4123e+010 
 13320.2 	 5.42125e+010 
 13330.2 	 5.4302e+010 
 13340.2 	 5.43913e+010 
 13350.2 	 5.44806e+010 
 13360.2 	 5.45697e+010 
 13370.2 	 5.46587e+010 
 13380.2 	 5.47476e+010 
 13390.2 	 5.48364e+010 
 13400.2 	 5.49251e+010 
 13410.2 	 5.50136e+010 
 13420.2 	 5.51021e+010 
 13430.2 	 5.51904e+010 
 13440.2 	 5.52786e+010 
 13450.2 	 5.53666e+010 
 13460.2 	 5.54546e+010 
 13470.2 	 5.55424e+010 
 13480.2 	 5.56301e+010 
 13490.2 	 5.57177e+010 
 13500.2 	 5.58051e+010 
 13510.2 	 5.58924e+010 
 13520.2 	 5.59796e+010 
 13530.2 	 5.60666e+010 
 13540.2 	 5.61535e+010 
 13550.2 	 5.62403e+010 
 13560.2 	 5.63269e+010 
 13570.2 	 5.64134e+010 
 13580.2 	 5.64998e+010 
 13590.2 	 5.6586e+010 
 13600.2 	 5.6672e+010 
 13610.2 	 5.6758e+010 
 13620.2 	 5.68438e+010 
 13630.2 	 5.69294e+010 
 13640.2 	 5.70149e+010 
 13650.2 	 5.71002e+010 
 13660.2 	 5.71854e+010 
 13670.2 	 5.72705e+010 
 13680.2 	 5.73554e+010 
 13690.2 	 5.74401e+010 
 13700.2 	 5.75247e+010 
 13710.2 	 5.76091e+010 
 13720.2 	 5.76934e+010 
 13730.2 	 5.77775e+010 
 13740.2 	 5.78615e+010 
 13750.2 	 5.79453e+010 
 13760.2 	 5.80289e+010 
 13770.2 	 5.81124e+010 
 13780.2 	 5.81957e+010 
 13790.2 	 5.82788e+010 
 13800.2 	 5.83618e+010 
 13810.2 	 5.84446e+010 
 13820.2 	 5.85272e+010 
 13830.2 	 5.86097e+010 
 13840.2 	 5.8692e+010 
 13850.2 	 5.87741e+010 
 13860.2 	 5.8856e+010 
 13870.2 	 5.89378e+010 
 13880.2 	 5.90193e+010 
 13890.2 	 5.91007e+010 
 13900.2 	 5.9182e+010 
 13910.2 	 5.9263e+010 
 13920.2 	 5.93438e+010 
 13930.2 	 5.94245e+010 
 13940.2 	 5.9505e+010 
 13950.2 	 5.95853e+010 
 13960.2 	 5.96654e+010 
 13970.2 	 5.97453e+010 
 13980.2 	 5.9825e+010 
 13990.2 	 5.99045e+010 
 14000.2 	 5.99839e+010 
 14010.2 	 6.0063e+010 
 14020.2 	 6.0142e+010 
 14030.2 	 6.02207e+010 
 14040.2 	 6.02992e+010 
 14050.2 	 6.03776e+010 
 14060.2 	 6.04557e+010 
 14070.2 	 6.05336e+010 
 14080.2 	 6.06113e+010 
 14090.2 	 6.06889e+010 
 14100.2 	 6.07662e+010 
 14110.2 	 6.08432e+010 
 14120.2 	 6.09201e+010 
 14130.2 	 6.09968e+010 
 14140.2 	 6.10732e+010 
 14150.2 	 6.11495e+010 
 14160.2 	 6.12255e+010 
 14170.2 	 6.13013e+010 
 14180.2 	 6.13769e+010 
 14190.2 	 6.14522e+010 
 14200.2 	 6.15274e+010 
 14210.2 	 6.16023e+010 
 14220.2 	 6.16769e+010 
 14230.2 	 6.17514e+010 
 14240.2 	 6.18256e+010 
 14250.2 	 6.18996e+010 
 14260.2 	 6.19734e+010 
 14270.2 	 6.20469e+010 
 14280.2 	 6.21202e+010 
 14290.2 	 6.21932e+010 
 14300.2 	 6.2266e+010 
 14310.2 	 6.23386e+010 
 14320.2 	 6.24109e+010 
 14330.2 	 6.2483e+010 
 14340.2 	 6.25549e+010 
 14350.2 	 6.26265e+010 
 14360.2 	 6.26978e+010 
 14370.2 	 6.27689e+010 
 14380.2 	 6.28397e+010 
 14390.2 	 6.29103e+010 
 14400.2 	 6.29807e+010 
 14410.2 	 6.30508e+010 
 14420.2 	 6.31206e+010 
 14430.2 	 6.31902e+010 
 14440.2 	 6.32595e+010 
 14450.2 	 6.33285e+010 
 14460.2 	 6.33973e+010 
 14470.2 	 6.34658e+010 
 14480.2 	 6.35341e+010 
 14490.2 	 6.3602e+010 
 14500.2 	 6.36698e+010 
 14510.2 	 6.37372e+010 
 14520.2 	 6.38044e+010 
 14530.2 	 6.38713e+010 
 14540.2 	 6.39379e+010 
 14550.2 	 6.40042e+010 
 14560.2 	 6.40703e+010 
 14570.2 	 6.41361e+010 
 14580.2 	 6.42016e+010 
 14590.2 	 6.42668e+010 
 14600.2 	 6.43317e+010 
 14610.2 	 6.43963e+010 
 14620.2 	 6.44607e+010 
 14630.2 	 6.45248e+010 
 14640.2 	 6.45885e+010 
 14650.2 	 6.4652e+010 
 14660.2 	 6.47152e+010 
 14670.2 	 6.47781e+010 
 14680.2 	 6.48406e+010 
 14690.2 	 6.49029e+010 
 14700.2 	 6.49649e+010 
 14710.2 	 6.50266e+010 
 14720.2 	 6.5088e+010 
 14730.2 	 6.5149e+010 
 14740.2 	 6.52098e+010 
 14750.2 	 6.52702e+010 
 14760.2 	 6.53304e+010 
 14770.2 	 6.53902e+010 
 14780.2 	 6.54497e+010 
 14790.2 	 6.55089e+010 
 14800.2 	 6.55677e+010 
 14810.2 	 6.56263e+010 
 14820.2 	 6.56845e+010 
 14830.2 	 6.57424e+010 
 14840.2 	 6.58e+010 
 14850.2 	 6.58572e+010 
 14860.2 	 6.59141e+010 
 14870.2 	 6.59707e+010 
 14880.2 	 6.6027e+010 
 14890.2 	 6.60829e+010 
 14900.2 	 6.61385e+010 
 14910.2 	 6.61937e+010 
 14920.2 	 6.62486e+010 
 14930.2 	 6.63032e+010 
 14940.2 	 6.63574e+010 
 14950.2 	 6.64113e+010 
 14960.2 	 6.64648e+010 
 14970.2 	 6.6518e+010 
 14980.2 	 6.65708e+010 
 14990.2 	 6.66233e+010 
 15000.2 	 6.66754e+010 
 15010.2 	 6.67272e+010 
 15020.2 	 6.67786e+010 
 15030.2 	 6.68297e+010 
 15040.2 	 6.68804e+010 
 15050.2 	 6.69307e+010 
 15060.2 	 6.69807e+010 
 15070.2 	 6.70303e+010 
 15080.2 	 6.70795e+010 
 15090.2 	 6.71283e+010 
 15100.2 	 6.71768e+010 
 15110.2 	 6.7225e+010 
 15120.2 	 6.72727e+010 
 15130.2 	 6.73201e+010 
 15140.2 	 6.7367e+010 
 15150.2 	 6.74136e+010 
 15160.2 	 6.74599e+010 
 15170.2 	 6.75057e+010 
 15180.2 	 6.75512e+010 
 15190.2 	 6.75962e+010 
 15200.2 	 6.76409e+010 
 15210.2 	 6.76852e+010 
 15220.2 	 6.77291e+010 
 15230.2 	 6.77725e+010 
 15240.2 	 6.78156e+010 
 15250.2 	 6.78583e+010 
 15260.2 	 6.79006e+010 
 15270.2 	 6.79425e+010 
 15280.2 	 6.7984e+010 
 15290.2 	 6.80251e+010 
 15300.2 	 6.80657e+010 
 15310.2 	 6.8106e+010 
 15320.2 	 6.81458e+010 
 15330.2 	 6.81853e+010 
 15340.2 	 6.82243e+010 
 15350.2 	 6.82629e+010 
 15360.2 	 6.83011e+010 
 15370.2 	 6.83388e+010 
 15380.2 	 6.83762e+010 
 15390.2 	 6.84131e+010 
 15400.2 	 6.84495e+010 
 15410.2 	 6.84856e+010 
 15420.2 	 6.85212e+010 
 15430.2 	 6.85564e+010 
 15440.2 	 6.85911e+010 
 15450.2 	 6.86254e+010 
 15460.2 	 6.86593e+010 
 15470.2 	 6.86927e+010 
 15480.2 	 6.87257e+010 
 15490.2 	 6.87582e+010 
 15500.2 	 6.87903e+010 
 15510.2 	 6.8822e+010 
 15520.2 	 6.88532e+010 
 15530.2 	 6.88839e+010 
 15540.2 	 6.89142e+010 
 15550.2 	 6.8944e+010 
 15560.2 	 6.89734e+010 
 15570.2 	 6.90023e+010 
 15580.2 	 6.90307e+010 
 15590.2 	 6.90587e+010 
 15600.2 	 6.90862e+010 
 15610.2 	 6.91132e+010 
 15620.2 	 6.91398e+010 
 15630.2 	 6.91659e+010 
 15640.2 	 6.91915e+010 
 15650.2 	 6.92166e+010 
 15660.2 	 6.92413e+010 
 15670.2 	 6.92655e+010 
 15680.2 	 6.92892e+010 
 15690.2 	 6.93124e+010 
 15700.2 	 6.93351e+010 
 15710.2 	 6.93573e+010 
 15720.2 	 6.93791e+010 
 15730.2 	 6.94003e+010 
 15740.2 	 6.9421e+010 
 15750.2 	 6.94413e+010 
 15760.2 	 6.9461e+010 
 15770.2 	 6.94803e+010 
 15780.2 	 6.9499e+010 
 15790.2 	 6.95173e+010 
 15800.2 	 6.9535e+010 
 15810.2 	 6.95522e+010 
 15820.2 	 6.95689e+010 
 15830.2 	 6.95851e+010 
 15840.2 	 6.96008e+010 
 15850.2 	 6.96159e+010 
 15860.2 	 6.96306e+010 
 15870.2 	 6.96447e+010 
 15880.2 	 6.96583e+010 
 15890.2 	 6.96713e+010 
 15900.2 	 6.96838e+010 
 15910.2 	 6.96958e+010 
 15920.2 	 6.97073e+010 
 15930.2 	 6.97182e+010 
 15940.2 	 6.97286e+010 
 15950.2 	 6.97384e+010 
 15960.2 	 6.97477e+010 
 15970.2 	 6.97565e+010 
 15980.2 	 6.97647e+010 
 15990.2 	 6.97724e+010 
 16000.2 	 6.97795e+010 
 16010.2 	 6.9786e+010 
 16020.2 	 6.9792e+010 
 16030.2 	 6.97975e+010 
 16040.2 	 6.98024e+010 
 16050.2 	 6.98067e+010 
 16060.2 	 6.98104e+010 
 16070.2 	 6.98136e+010 
 16080.2 	 6.98162e+010 
 16090.2 	 6.98183e+010 
 16100.2 	 6.98198e+010 
 16110.2 	 6.98206e+010 
 16120.2 	 6.9821e+010 
 16130.2 	 6.98207e+010 
 16140.2 	 6.98199e+010 
 16150.2 	 6.98184e+010 
 16160.2 	 6.98164e+010 
 16170.2 	 6.98138e+010 
 16180.2 	 6.98106e+010 
 16190.2 	 6.98068e+010 
 16200.2 	 6.98024e+010 
 16210.2 	 6.97975e+010 
 16220.2 	 6.97919e+010 
 16230.2 	 6.97857e+010 
 16240.2 	 6.97789e+010 
 16250.2 	 6.97715e+010 
 16260.2 	 6.97635e+010 
 16270.2 	 6.97549e+010 
 16280.2 	 6.97456e+010 
 16290.2 	 6.97358e+010 
 16300.2 	 6.97253e+010 
 16310.2 	 6.97142e+010 
 16320.2 	 6.97025e+010 
 16330.2 	 6.96902e+010 
 16340.2 	 6.96772e+010 
 16350.2 	 6.96636e+010 
 16360.2 	 6.96493e+010 
 16370.2 	 6.96345e+010 
 16380.2 	 6.9619e+010 
 16390.2 	 6.96028e+010 
 16400.2 	 6.9586e+010 
 16410.2 	 6.95686e+010 
 16420.2 	 6.95505e+010 
 16430.2 	 6.95318e+010 
 16440.2 	 6.95124e+010 
 16450.2 	 6.94924e+010 
 16460.2 	 6.94717e+010 
 16470.2 	 6.94503e+010 
 16480.2 	 6.94283e+010 
 16490.2 	 6.94056e+010 
 16500.2 	 6.93823e+010 
 16510.2 	 6.93583e+010 
 16520.2 	 6.93336e+010 
